id,date,tweet,lat,long,region
UK14070670,02/05/2016,#MCFC travelling fans should be refunded after yesterday's abject performance especially as they were the ones to show any pride in club,53.7113344,-2.694035675,nw
UK14080454,02/05/2016,Saying on the phone only fans with 10 have ANY CHANCE of the final!  #Mufc,53.00154846,-3.050074002,wal
UK14082379,02/05/2016,@user Kev Stewart got a new 5year deal why?the boy is average at best got no passing range bar simple.Ojo only 1 with a chance #LFC,55.81378287,-3.941978482,sco
UK14087233,02/05/2016,@user this waiting to hear is more nail biting than a game #mufc,53.01003682,-3.033642392,wal
UK14089719,02/05/2016,Looking forward to seeing the #u21 in Northern Ireland this July @user #Efc  https:\/\/t.co\/oRFgg4IPHd,54.52541105,-5.900948162,ni
UK14089736,02/05/2016,Whatever small chance we had of finishing 4th was gone yesterday \ud83d\ude24\ud83d\ude24\ud83d\ude24\ud83d\ude24 #mufc,53.41908008,-2.645562628,nw
UK14093251,02/05/2016,Recall being in that top tier circa 73 &amp; not able to see the goal. Missed Jim McCalliog's pen hitting net. #MUFC  https:\/\/t.co\/ILlpu2Kfq2,52.50360619,-0.700871963,em
UK14110337,02/05/2016,@user this brings back so many memories! Thanks for sharing the picture! #mufc,53.52893745,-2.751362684,nw
UK14112723,02/05/2016,Anyone got any pictures of Top and Vichai going over to our fans at the end? #lcfc #mufc,52.07611621,-0.430309008,eoe
UK14115734,02/05/2016,What #LFC have been looking for are mobile strikers to suit the playing style but ends up with static ones. https:\/\/t.co\/pTo4zKmBbL,51.6468252,0.000679675,lon
UK14127197,02/05/2016,Can't believe some fans are turning against him like wtf are uns thinking you twats #LFC,55.02916412,-7.113653281,ni
UK14131147,02/05/2016,@user got a problem #MCFC fans at the moment so many giving sterling plenty of shit give the fella a break. Pellers causing the probem,53.25252474,-3.131342205,wal
UK14138511,02/05/2016,Well game of thrones is upping the anti on its death toll. Just kill em all #LFC,53.72438955,-1.778289403,yo
UK14143559,02/05/2016,#Mufc waiting for the ballot results now hopefully will get one,51.59817908,-0.30946213,lon
UK14153087,02/05/2016,@user No mate us oldies aren't renewing STickets soon enough to pressurise @user to change manager https:\/\/t.co\/ociPBhzp0C #MUFC,51.46987479,-0.08321151,lon
UK14155370,02/05/2016,@user @user @user @user @user @user Sadly I'm hoping for #MUFC not making top4 to clarify issue,51.50398121,-0.086441457,lon
UK14160345,02/05/2016,"@user @user I stood on the Kop that day with my mate, a #LFC fan. Liverpool fans were amazing to me and were glad we stayed up",51.38511684,-2.371325354,sw
UK14172279,02/05/2016,Watching @user on @user @user come on #LFC #YNWA #JFT96 https:\/\/t.co\/0cbm7Rnejg,54.42055462,-6.433032703,ni
UK14172365,02/05/2016,@user I'm looking for more @user fans! I follow back all.. #MUFC #Twitter92 \u26bd\ufe0f\ud83d\ude2c,50.37626511,-4.119805361,sw
UK14193258,02/05/2016,"Been a #LFC fan forever. But with Brighton being my most local side, I'd love to see them promoted. Can go to some games when they play LFC!",51.01916327,-0.458863736,se
UK14198804,02/05/2016,Amazing what you find in your wardrobe on a bank holidatly afternoon! #lfc https:\/\/t.co\/7R7g5DDeE3,53.4964443,-2.712026586,nw
UK14199220,02/05/2016,Amazing what you come across in your wardrobe on a bank holiday afternoon. #lfcmemories https:\/\/t.co\/IGvhhdNPpG,53.49253536,-2.702077449,nw
UK14211592,02/05/2016,"Waiting to hear if successful for fa cup final tickets. Joke that club wembley get over 10,000 tickets. Not even utd or palace fans. #MUFC",53.52900358,-2.502714963,nw
UK14218640,02/05/2016,Anyone fancy helping me get a ticket for Thursday night? #LFC,55.01405725,-1.688011682,ne
UK14225275,02/05/2016,We're on our way to Old Trafford for @user #MUFCPOTY Came back from Mallorca for it. Going to be a top night #MUFC,53.46814243,-2.423429393,nw
UK14227559,02/05/2016,Since the day klopp came to #LFC we've been linked to every German player worth talking about and its boring me to fuckin death \ud83d\ude2b\ud83d\ude2b\ud83d\ude2b #BoreOff,51.56354271,-0.11090908,lon
UK14227893,02/05/2016,@user @user @user that's genius \ud83d\ude02\ud83d\ude02 swing for him again and he guy was hitting the deck!  #LFC ##Brutal,54.12542181,-1.520745778,yo
UK14228102,02/05/2016,"@user @user @user that's genius \ud83d\ude02\ud83d\ude02 swung for him again, the guy was hitting the deck!  #LFC ##Brutal",54.14440241,-1.558077582,yo
UK14231806,02/05/2016,Anyone else noticed Joe Hart's weak point is his near post?? Lots of goals going in from that angle? #mcfc,53.40779759,-2.125631751,nw
UK14239982,02/05/2016,@user looking very radiant tonight! #MUFCPOTY,53.52700149,-2.755168588,nw
UK14240388,02/05/2016,@user looking dapper Maysie! #MUFCPOTY,53.54148858,-2.764102666,nw
UK14243445,02/05/2016,"Let's settle down for evening then watch man Utd player of the year awards, always great night good luck lads \ud83d\udc4d\u26bd\ufe0f\ud83c\udfc6 @user #MUTV #MUFCPOTY",51.65222674,-3.322204215,wal
UK14244037,02/05/2016,"watching #MUFCPOTY - @user = POTY, @user v Liverpool = GOTY and Rashford = young player of the year",51.9924134,-0.706317482,se
UK14244781,02/05/2016,#MUFCPOTY @user you look amazing,53.16936235,-2.86376685,nw
UK14246561,02/05/2016,James Pearce reporting that Mama Sakho has been banned for up to 18months.. #LFC #sakho,53.60646757,-2.407732535,nw
UK14264230,03/05/2016,INSPIRED I watched @user Win @user b4 raising a son who grew &amp; did too @user! #lcfc #mufc https:\/\/t.co\/UMVzB7gMeY,53.48294,-2.20447,nw
UK14265379,03/05/2016,@user not a fucking chance mate!! #mcfc together,53.45491371,-2.145675153,nw
UK14270857,03/05/2016,Looking for any tickets preferably 3 for the FA Cup final #mufc #mufctickets #facupfinaltickets #ManUtd #manchesterunited #facup,53.6180296,-1.839490144,yo
UK14278155,03/05/2016,Thank the Lord Emre Can is back training for us.. Please be fit for Villa Real \ud83d\ude4f\ud83c\udffd\ud83d\ude4f\ud83c\udffd\ud83d\ude4f\ud83c\udffd\ud83d\ude4f\ud83c\udffd #LFC,53.39543367,-2.999437664,nw
UK14280387,03/05/2016,@user Going 5 years without a league title is a disgrace for a club like Liverpool let alone 26 years. ASK YOURSELF! #LFC,51.48013464,-0.139629285,lon
UK14281863,03/05/2016,@user Fair play for appointing Klopp but that isn't going to solve everything! He needs backing this summer. No more excuses! #LFC,51.46838014,-0.226635599,lon
UK14282188,03/05/2016,Brilliant turnout for the #realliferockystory @user v Makabu press conference @ #EFC  Great to see so many showing support #boxing,53.43779092,-2.975060184,nw
UK14282619,03/05/2016,Does anyone have any idea how many #EFC tickets got sold to #LCFC fans?   Surely there must be more Foxes fans than visiting support now?,52.75890625,-1.243871557,em
UK14283833,03/05/2016,Kop end this thursday for the biggest game of the season... Buzzing isn't the word #LFC,51.84276509,-2.277976045,sw
UK14284431,03/05/2016,Did you know that #MUFC was Trending Topic on Monday 2 for 7 hours in Cardiff? https:\/\/t.co\/WoMZtCni4d #trndnl,51.4813,-3.1807,wal
UK14290642,03/05/2016,Wishful thinking here... Bank holiday Monday 30th May. What a great day for a Cup Parade #mcfc #CTWD,53.49364477,-2.139992537,nw
UK14297822,03/05/2016,I live in Leicestershire and all I'm seeing is Drinkwater 1 Gerrard 0... I really cannot wait when they fall flat on their faces! #lfc,52.97965185,0.005845323,em
UK14299751,03/05/2016,"On Monday 2, #MUFC was Trending Topic in Cardiff for 7 hours: https:\/\/t.co\/WoMZtCni4d #trndnl",51.4813,-3.1807,wal
UK14304960,03/05/2016,"@user Been to every cup game bar 1 this season and the semi final and I still don't get a final ticket, FUCKING JOKE OF A CLUB #mufc",53.77405073,-2.879537479,nw
UK14308212,03/05/2016,"@user after buying all but one cup game, INCLUDING the semis, not got one for the Final. Corporate more important than the fans? #MUFC",51.50807748,-2.494177621,sw
UK14310398,03/05/2016,"If anyone out there is mates with #christianoronaldo and fancies taking him out on the lash tonight, that'd be great #mcfc #gettingnervous",50.78189913,-1.111880416,se
UK14313790,03/05/2016,Thursday is fucking massive!! Another big big European night at Anfield!! #LFC #YNWA,52.99600547,-1.115355642,em
UK14323603,03/05/2016,The way allocation is decided for the #FACup final by the @user is a joke. So many corporates taking seats of genuine fans #MUFC,50.83296338,-0.402375157,se
UK14334359,03/05/2016,Need to score first tomorrow if we've any chance of getting through. #mcfc,53.48315103,-2.500420953,nw
UK14339790,03/05/2016,That goes for every #LFC fan....and most right thinking people as well https:\/\/t.co\/78Znx1YwBE,54.56152946,-1.352348804,ne
UK14341512,03/05/2016,If Liverpool are as consistent next season as Emre Can's healing powers &amp; hair style - we will win the treble #LFC,54.65450233,-5.933776637,ni
UK14343589,03/05/2016,#lfc I have never wanted Chelsea the Gooners or Manure to do well in the Champions League but something in me wants City to do well tomorrow,50.19629596,-5.496972952,sw
UK14352611,03/05/2016,The beautiful Liverbird will be singing at the top of her lungs come Thursday \ud83d\udc4d\ud83d\udc4d\ud83d\udc4d #lfc,52.68087922,-0.723966967,em
UK14364843,03/05/2016,Anyone got any idea what the new #EFC kit is going to look like?,51.40382055,0.009263017,lon
UK14365523,03/05/2016,"#lcfc absolutely loving that a team other than #mufc has won the league, crazy!?!? #havingaparty  https:\/\/t.co\/DIlSYb2pRn",51.87546211,0.84005723,eoe
UK14371661,03/05/2016,Loving all this #football on the TV at the moment @user @user yes even though #MUFC aren't playing!!,53.39487067,-2.964222789,nw
UK14378848,03/05/2016,"But in other news, well done to City\u2019s U18s for winning their respective league. #mcfc",53.47075413,-2.313325872,nw
UK14396768,03/05/2016,Desperate bid to get dying ##MUFC fan tickets to see his last ever FA Cup final https:\/\/t.co\/QgAZJvya5S #Manchester https:\/\/t.co\/hckDZPNJ81,53.47378058,-2.29729886,nw
UK14396930,03/05/2016,Hearing the noise in the Arena at Bayern I'm not sure Pep will cope with the noise in the Etihad@user season #mcfc \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02,53.59397634,-2.240251097,nw
UK14397857,03/05/2016,Can any so called lfc fan please unfollow me if you are giving klopp a dogs life because you are no fellow red to me #lfc #ynwa #wearelfc,53.4234904,-2.983532489,nw
UK14403469,03/05/2016,Bayern demonstrating the issue with getting beat 1-0 away in a first leg. #lfc,54.57792056,-5.835574086,ni
UK14405664,03/05/2016,So #LFC and #MCFC trying to stop 2 all Spanish European finals. (Assuming Sevilla go through) We can do it!,53.33140562,-2.64949967,nw
UK14407395,03/05/2016,Just 'watched' my first match on Twitter BAYvATL Exciting stuff.  Glad we didn't play ATL. Every chance tomorrow night #MCFC prediction 2-2.,51.47525715,-0.12314156,lon
UK14407544,03/05/2016,Hi wayne @user any chance of having two of your seats in your club wembley box for thecup final seeing as youll be playing. \ud83d\ude09#mufc,53.52665258,-2.495362578,nw
UK14407681,03/05/2016,I would like to wish Pep better luck next season in taking his team to the CL final #mcfc,52.60061563,-2.054654056,wm
UK14407740,03/05/2016,"Early start in the morning, getting picked up at 4.15 FFS! Weather's nice in Madrid though kinda makes up for it! #mcfc #Uclsemis",53.55514685,-2.101034341,nw
UK14408610,03/05/2016,I'd break the bank for #Griezmann - think he's an astonishing player. Come on #LFC - stick in a cheeky \u00a355m bid &amp; see what Atl\u00e9tico say!,51.44936263,0.059532691,lon
UK14430780,03/05/2016,"Anyone know what the odds are Leicester winning the @user, Man City winning the @user &amp; #LFC winning the @user?",55.00697737,-1.645890988,ne
UK14435251,03/05/2016,Good to see #MCFC bounce back from the poor result at the weekend by progressing to the final THREE of the #UCL.,53.39691675,-2.129834201,nw
UK14474473,04/05/2016,"Good morning Liverpool, good morning #lfc family have a great day everyone. #YNWA. #JFT96. https:\/\/t.co\/vOyHx5ZyfP",53.41931262,-3.000616697,nw
UK14480408,04/05/2016,"For a couple of months, the changing rooms at #LFC will be housed in the underground car-park while work is finished https:\/\/t.co\/Wt3bT4MW6I",53.4672039,-2.871095041,nw
UK14493972,04/05/2016,Also hoping it will be #mcfc day later on. https:\/\/t.co\/1enjRuCjl0,51.44982956,-0.141847675,lon
UK14500760,04/05/2016,"Come on City..Fook Ronaldo, he's a diving, cheating twat!! Okay, I digress, I'm shitting myself!! #cmoncity #mcfc #Getinjuredronaldotoday",53.5104905,-2.026463458,nw
UK14508781,04/05/2016,"Hahaha didn't realise Real had a BBC, like Barcas MSN..should be MOTADT..Most Of Them Are Diving Twats!! #cmoncity #MCFC",53.50143293,-2.034009595,nw
UK14510728,04/05/2016,praying we can make it to the final later come on city  \ud83d\ude4f\ud83c\udffb\ud83d\udc99 #mcfc #ucl,53.4881732,-2.026081158,nw
UK14527736,04/05/2016,Buzzing for the game tomorrow. I believe we will get the win #LFC #YNWA,51.89808838,-2.115977549,sw
UK14533839,04/05/2016,"Long shot, but looking for FV spares for the LFC v Watford game. 1 adult and 1 kid would be perfect. #LFC @user @user",53.01120699,-1.159725932,em
UK14541124,04/05/2016,@user u going to Madrid to watch the game not seen you on the photo with other girls #mcfc #familyclub #together,53.47522213,-2.358221824,nw
UK14541781,04/05/2016,Manchester United blue away kit leaked out gotta say I'm definitely buying it #MUFC https:\/\/t.co\/iKoW1eezWh,51.81786179,-3.068367758,wal
UK14549965,04/05/2016,"@user Let's win the Europa League to secure his signature. We need @user. I can't see FSG paying him \u00a3200,000 a week. #LFC",51.41629022,-0.12354565,lon
UK14558885,04/05/2016,Getting excited now..... COME ON CITY!!!!!!\u26bd\ufe0f\ud83d\udc55\u26bd\ufe0f\ud83d\udc4d\ud83c\udffc#MCFC,53.53649526,-2.431563058,nw
UK14565125,04/05/2016,"Good piece. Interesting point re Blackburn, suspect #LCFC may lose Schmeichel to #MUFC   https:\/\/t.co\/3RprtlIrJj",50.79780751,-1.720748041,se
UK14569259,04/05/2016,@user please play this to the team before KO it's brilliant&lt; Braydon's Amazing Speech to Man City #MCFC https:\/\/t.co\/S8r1l07cTD,51.20956476,-0.810489366,se
UK14572385,04/05/2016,Getting nervous already \ud83d\ude48 #MCFC #ChampionsLeagueSemi #Loveasemi #Nothingatall,53.35353122,-2.107448629,nw
UK14572601,04/05/2016,Joe Hart would be the best signing we could make next season #LFC,53.40394995,-2.841444198,nw
UK14580098,04/05/2016,HOW SLOOOOOW IS TODAY GOING !!!!! #mcfc,53.46768333,-2.309237311,nw
UK14581392,04/05/2016,Shit! It's just sunk in that we are 1 game away from a European cup final! All or nothing now blues!! #MCFC #MCFCvsRM #DareToDream,53.5294821,-2.215629582,nw
UK14584195,04/05/2016,I still have confidence @user is going to be a quality player #MUFC,53.18374093,-3.415095478,wal
UK14590706,04/05/2016,"Long shot, but looking for spares for the LFC v Watford game. 1 adult and 1 kid would be perfect. #LFC #YNWA",52.9548329,-1.170838777,em
UK14599792,04/05/2016,Last few rooms remaining for tomorrow #LFC v #Villareal @user. Call direct to grab your room.,53.38202567,-2.986686228,nw
UK14601469,04/05/2016,Spare ticket for the Liverpool\/Villarreal game going if anyone is interested? #LFC #YNWA #TheKop,51.64909228,-3.90263926,wal
UK14603983,04/05/2016,"#CMONCITY just been telling my 9 year old how lucky he is to see this moment already, I've had to wait years!! #mcfc #believe #together",53.46828803,-2.039582729,nw
UK14612158,04/05/2016,Anyone who spouts 'murderers' etc at Liverpool fans are just trying to wind us up now. The truth is out there. Facts! #LFC,53.18968743,-2.876985148,nw
UK14617338,04/05/2016,"Don't know if it's a blessing or a curse I'm working tonight, sick with nerves already #MCFCvsRM",54.44461414,-1.147673209,yo
UK14619651,04/05/2016,"@user @user I think it's insulting to compare LVG to moyes... LVG has #MUFC playing a certain way, I like that",52.60028446,1.271438551,eoe
UK14620745,04/05/2016,Now @user has educated me I feel justified in going to watch some mindless football. Come on City! #MCFC  #cityvsreal,53.43733829,-2.921335064,nw
UK14621375,04/05/2016,No nerves from me.  You get nerves watching us in the 3rd tier of English football.  We should enjoy these times. #mcfc #fighttilltheend,53.43525366,-1.951006828,em
UK14621386,04/05/2016,Looking good for tomorrow night... #Anfield #lfc @ Liverpool Anfield Stadium https:\/\/t.co\/vQm3Rnp93I,53.43044272,-2.9608653,nw
UK14621503,04/05/2016,@user can you please rate that I am doing a YouTube series all about you #Duggan #mcwfc #mcfc https:\/\/t.co\/oapnSaTsuB,53.27371152,-0.414931253,em
UK14623504,04/05/2016,Emre will be vital tomorrow night. The effort he puts in every game is outstanding #LFC,54.69301849,-5.994264898,ni
UK14628399,04/05/2016,Most exciting thing I've seen all day!! Can't wait for @user to be playing under Klopp #LFC https:\/\/t.co\/mKrp2KnWiZ,53.42892693,-2.962135176,nw
UK14631084,04/05/2016,"Nerves are well and truly kicking in, dreams could become reality again. 90 mins away from the biggest final of them all #MCFC",53.45851924,-2.358200901,nw
UK14631273,04/05/2016,Go REAL! Don't mind Man City but hoping Real win tonight. Only because of the inane tweets I get to my @user  username. #MCFCvsRM #MCFC,53.35288591,-3.184152406,nw
UK14636683,04/05/2016,"Moving stress has been replaced with City stress! Whatever happens, proud to be Blue! Come on City, let's do this!  #DareToDream #MCFC \ud83d\udc55\u26bd\ufe0f",53.3680458,-2.167870433,nw
UK14639625,04/05/2016,"Seen reports linking us with Joe Hart, I'd take that all day long, good keeper. Can't see it happening though #LFC #joehart",51.5437897,-0.394139807,lon
UK14640229,04/05/2016,There's nothing left to do now. Fuuuuuuuck. #mcfc,53.01694256,-1.163380586,em
UK14642038,04/05/2016,The nerves are well and truly kicking in now #MCFCvsRM #ComeOnCity #LetsGoBlues,54.89250187,-2.943978149,nw
UK14642731,04/05/2016,Didn't realise how good this goal was...I was too busy being pissed off with Martinez tbh!! #EFC  https:\/\/t.co\/UtQviGeygQ,53.47404427,-2.942766065,nw
UK14643684,04/05/2016,Team seems about right. Just the waiting now..... #mcfc,53.46227485,-2.039732663,nw
UK14643935,04/05/2016,@user Good luck. Had to make do with commentary on the radio back in 82 but distinctly recall not enjoying a second of it! #avfc #MCFC,53.47293738,-2.365265735,nw
UK14647413,04/05/2016,This little chap was absolute quality on @user Knows exactly what he's talking about! Top Lad Top City fan! #mcfc https:\/\/t.co\/6gfrtmmfrd,53.28941915,-2.125798823,nw
UK14647544,04/05/2016,"Nervous, Emotional, Scared, Anxious, Excited, Not For My Wedding Rehearsal Before, But For Our Game Tonight, I Believe, COME ON CITY. #MCFC",53.45232055,-2.030135532,nw
UK14649779,04/05/2016,"Hoping Citeh and LFC both get to their Euro Cup Finals, time for English teams to conquer Europe again#LFC#MCFC",53.46799243,-2.95138297,nw
UK14653895,04/05/2016,I think #MCFC are involved in quite a big game this evening #RealvCity will be some atmosphere in the #bernabeu  https:\/\/t.co\/hQSzfsPYUZ,51.87064553,0.915683729,eoe
UK14654638,04/05/2016,Kind-hearted Manchester United star Luke Shaw steps in to ensure dying fan gets to #Wembley for...: https:\/\/t.co\/AotNGkydGs #MUFC,52.50221421,-1.775872626,wm
UK14656140,04/05/2016,"A combined #MCFC and #RMCF all time best starting 11, are you taking the actual piss? https:\/\/t.co\/VXsf9DZKyd",52.29218595,-1.540296173,wm
UK14657569,04/05/2016,Exciting match for us... \ud83d\udd35\u26aa\ufe0f\ud83d\udd35\u26aa\ufe0f #MCFCvsRM,53.85041796,-0.439619338,yo
UK14658577,04/05/2016,Definitely routing for #MCFC tonight! #RealvCity something to take their minds of bpl!,51.6476459,-0.291420024,eoe
UK14658626,04/05/2016,I'm fucking buzzing for this game!! Ughhhh \ud83d\ude29 #MCFC,53.5729681,-2.418632312,nw
UK14660434,04/05/2016,First bar had cantons and Matt Busby on the wall. Moving swiftly on #mcfc,53.37184415,-2.329892715,nw
UK14660880,04/05/2016,Starting to feel sick with nerves #mcfc #UCL,53.39368605,-2.159224341,nw
UK14661881,04/05/2016,"As I've said before - Ronaldo hat trick - pulls off his shirt and it says \""old Trafford I'm coming home\"" on his chest - dream land #mufc",53.51819129,-2.427267153,nw
UK14662069,04/05/2016,@user @user talking as if we're a bloody pub team! #mcfc #ChampionsLeague,53.55272145,-2.172290581,nw
UK14666644,04/05/2016,Fucking sell that joker \ud83d\ude33#MCFC,53.45057799,-2.627091426,nw
UK14666909,04/05/2016,Lol turn around!! \ud83d\ude02\ud83d\udd35 watching on #btsport #mcfc #wearecity #awesome #cmon #ucl #semis #madrid #city https:\/\/t.co\/n4CX2oG9Am,51.29271568,-2.465320431,sw
UK14669333,04/05/2016,Sad to say but time to say goodbye to Kompany. Can't rely on a player who your praying his calf lasts 90 mins #RealvCity #MCFC,53.44655063,-2.029785088,nw
UK14669541,04/05/2016,@user now you\u2019re talking! I think I\u2019ll be indulging in a few stiff drinks to calm me down before then. Fingers crossed #LFC,54.52779577,-5.878588513,ni
UK14669862,04/05/2016,@user Cycling off the hangover lol #mufcawards,54.6766053,-5.929952235,ni
UK14670188,04/05/2016,Let's have it right we have no room to talk where wasting money on shit players is concerned...  #MUFC,53.43620653,-2.118777963,nw
UK14672710,04/05/2016,Nothing really changes still need to score #realvcity #mcfc,53.47696687,-2.043569225,nw
UK14672815,04/05/2016,Discussing #mcfc &amp; Pep next season. OH says yes City need a manager that stops 'twerking'! I think he meant tweaking ;-))),53.53913756,-2.188644845,nw
UK14673170,04/05/2016,@user I've got 2 silver ST's every fucking cup game for 4 years including semi v Everton and I've been Chubbed ! Cunts #mufc,53.57817282,-2.12806375,nw
UK14673991,04/05/2016,"We've gone from not getting out the group to Semi Finals in 4 years, only way is up #MCFC",52.27855441,-1.571452141,wm
UK14675082,04/05/2016,Bit more composure needed. Making it easy for them. It\u2019s wave after wave. #MCFC,53.41660991,-2.403173081,nw
UK14675249,04/05/2016,How you feeling #MCFC fans? Can your boys hang on in this semi-final under immense pressure from #RealMadrid.  https:\/\/t.co\/BeBULzstXe,53.77891359,-1.82298675,yo
UK14675322,04/05/2016,Disappointingly one sided. #MCFC not competing in midfield. Isco running riot in there. They just can't get into the match. #UCL,51.49471235,-0.337648042,lon
UK14675429,04/05/2016,"Not doing anything going forward, Yaya is having no impact on the game and Ag\u00fcero isn't getting involved again #MCFC",53.61661544,-2.369229624,nw
UK14676100,04/05/2016,"Ramos doing his whistling trick again, like he did at the Etihad. Kev thought he'd been given offside there. #mcfc",54.96486026,-1.761888546,ne
UK14676833,04/05/2016,Aguero seems to be playing the role of Bony #mcfc,53.63616916,-2.461297973,nw
UK14678861,04/05/2016,Not winning anything passing like this come on city #MCFC,53.58815163,-2.200231898,nw
UK14680861,04/05/2016,Ya Ya Toure is killing @user at the minute needs to stay closer to Aguero... coming to deep to get the ball #MCFCvsRM #UCL,51.5854146,-2.101750264,sw
UK14681543,04/05/2016,Been quite a while since I have been genuinely excited about watching #MCFC,52.07893885,1.115509037,eoe
UK14683003,04/05/2016,Living so dangerously but still in it. No surprise our best chance came from KDB orchestrating from the centre. #mcfc,53.62345494,-2.318133884,nw
UK14683137,04/05/2016,"HT 0-1 and we need a goal. Unlucky Ferna25, hitting the post. #MCFC",51.94980806,-0.282856435,eoe
UK14683520,04/05/2016,Looking nervy &amp; need to have more belief #MCFCvsRM @user #MCFC,53.42742625,-2.300966075,nw
UK14683798,04/05/2016,Kompany injury a blow. Bit of luck in the goal but played ok. Still have the quality for a goal scoring chance #gottobelieve #together #mcfc,53.37140645,-2.348675281,nw
UK14684083,04/05/2016,HT 0-1 is OK. Went to pieces after Vinny went off but can still do this if every player steps up and shows belief. Nothing to lose #MCFC,53.42323269,-2.137218233,nw
UK14684586,04/05/2016,time to sell up\/retire for Kompany now I think. Never going to have him back \ud83d\udc4e\ud83c\udffb #MCFC,53.56257679,-2.437385889,nw
UK14685674,04/05/2016,City struggling here. Need to get pressing Madrid and get hold of the ball. Toure needs to grab this game by the scruff of the neck #MCFC,53.3438675,-2.265970633,nw
UK14686405,04/05/2016,"Started needing a goal , still need a goal #mcfc#gameon",53.581019,-2.242223587,nw
UK14686630,04/05/2016,Taking the positives out of that first half...we've been poor yet are only a goal behind. Still just one goal away from going through. #mcfc,54.57289078,-5.966447401,ni
UK14686897,04/05/2016,Guessing Yaya the scapegoat  yawn #mcfc,53.53249364,-2.202611441,nw
UK14687329,04/05/2016,@user trying ! But only tonight will do #mcfc ECL \ud83d\ude33 #BluePositivly x,55.94679703,-3.247308164,sco
UK14688237,04/05/2016,If @user employed Martin O'Neill I think I'd be done with them! Next manager has to be a big name with a winning mentality! #efc,53.51997,-2.606265451,nw
UK14690617,04/05/2016,"\""Why was that not a foul?\"" \""Because we aren't playing in white.\""  #MCFC #RealVCity",53.5733321,-2.487364129,nw
UK14691444,04/05/2016,Please let's not lose by a single goal without giving @user at least 20 minutes #mcfc #futureisnow,53.72292227,-1.886351002,yo
UK14691563,04/05/2016,Yaya looks like hes carrying Bony on his back #MCFC,53.60034666,-2.232472677,nw
UK14693012,04/05/2016,"Iheanacho for Yaya please, he's doing absolutely nothing #MCFC",57.13632377,-2.139195993,sco
UK14694633,04/05/2016,some of the decision making from #MCFC tonight can be summed up in one word #Dogshit,51.51083991,0.322806625,eoe
UK14694984,04/05/2016,Yaya Toure doing absolutely nothing for his team. Proper passenger. #mcfc,53.29602514,-1.470414055,em
UK14695551,04/05/2016,Sergio get in the box when we have a crossing opportunity otherwise it's back to the half way line \ud83d\udc99\u26bd\ufe0f @user #MCFC,53.44199882,-2.12033659,nw
UK14696202,04/05/2016,How slow and shit is this match! City's defending is criminal! If kids want to know what not to do then just watch this #mcfc,53.43070511,-1.527276492,yo
UK14697389,04/05/2016,"Almost feels like a method to #mcfc's madness here in soaking everything up. One goal and they're through. Sterling sub overdue, though.",53.77795979,-1.752743405,yo
UK14697674,04/05/2016,We just can't perform can we #MCFC sterling better show some fucking worth,52.74167465,-3.882158607,wal
UK14698980,04/05/2016,City dont wanna win this there waiting for Pep buy it in the next couple of seasons #MUFC #CUNTS,53.58137532,-1.521844149,yo
UK14699909,04/05/2016,"Keep pressing, boys - you're doing us proud \ud83d\udc99 #nothingtolose #jfdi #mcfc",54.91661159,-2.889854523,nw
UK14700293,04/05/2016,Sterling has been an incredible signing #MCFCvsRM,51.48317794,-0.151092043,lon
UK14700428,04/05/2016,Otamendi is having an incredible game. #MCFC,51.21527765,-0.162067268,se
UK14700455,04/05/2016,"If it wasn't City, I'd be sat here saying this is typical football and the away side will go snatch it at the end....... #havetohope #mcfc",53.71119657,-1.905892736,yo
UK14701413,04/05/2016,Would love to Pepe going mental on Raheem #LFC,52.01880281,-0.735500365,se
UK14701747,04/05/2016,"#MCFC are so slow, labored and lacking in ideas. They're just sleep walking to a 2 nil defeat here and going out with a whimper",51.73148504,-0.843439618,se
UK14702023,04/05/2016,Can someone please start having a good game #MCFC,53.37530286,-2.208842004,nw
UK14706349,04/05/2016,"Just go for it lads, nothing to lose #Believe #MCFC",53.46351164,-2.056080505,nw
UK14706574,04/05/2016,Man City #MCFC don't look even remotely like scoring &lt;10 mins to go Maybe they will now Got to go all out attack ! Too cautious,51.40138447,-0.141732098,lon
UK14707201,04/05/2016,Embarrassing from #MCFC so far. Never seen such a limp wristed performance from a side in the CL semi final.,51.40567385,-0.055312727,lon
UK14707388,04/05/2016,De Brunye having a rare poor game #mcfc,52.93888242,-1.16338519,em
UK14709432,04/05/2016,Can't understand #mcfc tactics here. Playing for a 1-0 defeat? Out with a whimper.,52.81370678,-2.131844872,wm
UK14710648,04/05/2016,Everybody forward - nothing to lose now #mcfc #RealvCity,53.42958665,-2.084430271,nw
UK14711062,04/05/2016,With all their attacking players City haven't really made a decent chance in 180 minutes in Champions League semi final. That's awful! #MCFC,51.41498417,0.17976831,se
UK14711901,04/05/2016,Man City have been so lacklustre. No passion. No want to win. It's a fucking Champions League semi final! #MCFC,51.15297268,1.293595751,se
UK14713241,04/05/2016,"Gutted, but what an achievement. When you look at the league form, the run in the Champions League has been astonishing #proud #mcfc",53.76154991,-1.881565555,yo
UK14713555,04/05/2016,Pathetic showing by Man City. #MCFC #UCL,50.6231983,-4.676042517,sw
UK14713974,04/05/2016,"Can take getting beaten, can't tolerate going out with a whimper. Defence were brilliant, forwards toothless. #MCFC",53.67003415,-1.345117003,yo
